model,size_tb,drive_count,days_observed,days_elapsed,runtime_total,runtime_elapsed,failure_rate,percent_total,failures
HGST HDS5C4040ALE630,4.00078703002,1.0,13.0,12 days 00:00:00.000000000,297.0,287.0,0.0,2.47899055505e-05,0.0
HGST HDS724040ALE640,4.00078703002,42.0,3864.0,3822 days 00:00:00.000000000,380178.0,91691.0,0.0,0.00104117603312,0.0
HGST HMS5C4040ALE640,4.00078703002,5544.0,274799.0,83319 days 00:25:26.290448384,8527575.0,7112835.0,1.7242070145,0.137435236372,14.0
HGST HMS5C4040BLE640,4.00078703002,2840.0,253290.0,39174 days 00:25:26.290448384,10474206.0,6063488.0,0.144471301007,0.0704033317633,1.0
Hitachi HDS5C3030ALA630,3.00059298202,4603.0,422539.0,-9065 days +00:50:52.580896768,96467472.0,10030937.0,0.87329827712,0.114107935249,10.0
Hitachi HDS5C3030BLE630,3.00059298202,1.0,92.0,91 days 00:00:00.000000000,13728.0,2184.0,0.0,2.47899055505e-05,0.0
Hitachi HDS5C4040ALE630,4.00078703002,2542.0,233416.0,17396 days 00:25:26.290448384,33738881.0,5541762.0,0.316144937296,0.0630159399093,2.0
Hitachi HDS722020ALA330,2.00039893402,4709.0,432841.0,1125 days 00:50:52.580896768,149458288.0,10275191.0,0.767285007159,0.116735665237,9.0
Hitachi HDS723020BLA642,2.00039893402,10.0,920.0,910 days 00:00:00.000000000,156332.0,21839.0,0.0,0.000247899055505,0.0
Hitachi HDS723030ALA640,3.00059298202,1026.0,93946.0,92929 days 00:00:00.000000000,25385543.0,2230425.0,1.963751303,0.0254344430948,5.0
Hitachi HDS723030BLE640,3.00059298202,10.0,792.0,782 days 00:00:00.000000000,116566.0,18767.0,0.0,0.000247899055505,0.0
Hitachi HDT721010SLA360,1.00020488602,1.0,92.0,91 days 00:00:00.000000000,47341.0,2185.0,0.0,2.47899055505e-05,0.0
Hitachi HDT725025VLA380,0.25,1.0,92.0,91 days 00:00:00.000000000,46061.0,2184.0,0.0,2.47899055505e-05,0.0
SAMSUNG HD154UI,1.50030191002,3.0,276.0,273 days 00:00:00.000000000,30026.0,6551.0,0.0,7.43697166514e-05,0.0
ST1500DL001,1.50030191002,2.0,111.0,109 days 00:00:00.000000000,25205.0,2614.0,0.0,4.95798111009e-05,0.0
ST1500DL003,1.50030191002,47.0,3668.0,3687 days 00:00:00.000000000,639272.0,86885.0,90.7406341716,0.00116512556087,9.0
ST1500DM003,1.50030191002,3.0,276.0,273 days 00:00:00.000000000,43170.0,6560.0,0.0,7.43697166514e-05,0.0
ST2000DL001,2.00039893402,2.0,184.0,182 days 00:00:00.000000000,23523.0,4368.0,0.0,4.95798111009e-05,0.0
ST2000DL003,2.00039893402,2.0,123.0,121 days 00:00:00.000000000,18635.0,2903.0,301.756803307,4.95798111009e-05,1.0
ST2000VN000,2.00039893402,4.0,368.0,364 days 00:00:00.000000000,40029.0,8735.0,0.0,9.91596222018e-05,0.0
ST250LM004 HN,0.250059350016,37.0,3395.0,3364 days 00:00:00.000000000,394429.0,80655.0,0.0,0.000917226505367,0.0
ST250LT007,0.250059350016,8.0,705.0,723 days 00:00:00.000000000,84116.0,17577.0,49.8378562895,0.000198319244404,1.0
ST3000DM001,3.00059298202,3820.0,287276.0,70089 days 00:25:26.290448384,70206379.0,6814987.0,83.2940693797,0.0946974392028,648.0
ST31500341AS,1.50030191002,381.0,33375.0,33000 days 00:00:00.000000000,15116787.0,791784.0,26.5526961899,0.00944495401473,24.0
ST31500541AS,1.50030191002,1761.0,156332.0,-58910 days +00:25:26.290448384,70667646.0,3713196.0,11.7957683893,0.0436550236744,50.0
ST3160316AS,0.160041885696,64.0,5594.0,5530 days 00:00:00.000000000,1701663.0,132732.0,6.59976493988,0.00158655395523,1.0
ST3160318AS,0.160041885696,52.0,4784.0,4732 days 00:00:00.000000000,1681915.0,113576.0,0.0,0.00128907508862,0.0
ST32000542AS,2.00039893402,130.0,7352.0,7222 days 00:00:00.000000000,2765660.0,173404.0,35.3625060552,0.00322268772156,7.0
ST320005XXXX,2.00039893402,1.0,34.0,33 days 00:00:00.000000000,31701.0,792.0,0.0,2.47899055505e-05,0.0
ST320LT007,0.320072933376,94.0,8457.0,8363 days 00:00:00.000000000,1235971.0,203486.0,12.9148934079,0.00233025112174,3.0
ST33000651AS,3.00059298202,325.0,28653.0,28328 days 00:00:00.000000000,6816762.0,679916.0,5.1535777949,0.0080567193039,4.0
ST3500320AS,0.500107862016,1.0,42.0,41 days 00:00:00.000000000,19706.0,984.0,0.0,2.47899055505e-05,0.0
ST4000DM000,4.00078703002,9701.0,878459.0,19665 days 01:41:45.161793536,71252497.0,20962667.0,2.08942879262,0.240486873745,50.0
ST4000DX000,4.00078703002,179.0,16468.0,16289 days 00:00:00.000000000,2264179.0,390952.0,0.0,0.00443739309353,0.0
ST500LM012 HN,0.500107862016,88.0,3188.0,3466 days 00:00:00.000000000,96798.0,83067.0,0.0,0.00218151168844,0.0
ST6000DX000,6.00117512602,45.0,2295.0,2385 days 00:00:00.000000000,58590.0,57542.0,0.0,0.00111554574977,0.0
ST9250315AS,0.250059350016,64.0,5782.0,5718 days 00:00:00.000000000,485258.0,140265.0,12.490642712,0.00158655395523,2.0
ST9320325AS,0.320072933376,24.0,2171.0,2163 days 00:00:00.000000000,127734.0,53094.0,0.0,0.000594957733211,0.0
TOSHIBA DT01ACA300,3.00059298202,58.0,5066.0,5008 days 00:00:00.000000000,726058.0,120184.0,7.2888238035,0.00143781452193,1.0
WDC WD1001FALS,1.00020488602,2.0,184.0,182 days 00:00:00.000000000,22811.0,4279.0,0.0,4.95798111009e-05,0.0
WDC WD10EACS,1.00020488602,72.0,6168.0,6377 days 00:00:00.000000000,3048168.0,145384.0,6.02542232983,0.00178487319963,1.0
WDC WD10EADS,1.00020488602,476.0,43034.0,43254 days 00:00:00.000000000,20080218.0,1000677.0,1.75081469845,0.011799995042,2.0
WDC WD10EADX,1.00020488602,25.0,2170.0,2236 days 00:00:00.000000000,287225.0,50701.0,0.0,0.000619747638761,0.0
WDC WD10EALS,1.00020488602,1.0,92.0,91 days 00:00:00.000000000,26950.0,2179.0,0.0,2.47899055505e-05,0.0
WDC WD10EARS,1.00020488602,5.0,445.0,455 days 00:00:00.000000000,126979.0,8461.0,0.0,0.000123949527752,0.0
WDC WD10EARX,1.00020488602,3.0,276.0,273 days 00:00:00.000000000,53938.0,6516.0,0.0,7.43697166514e-05,0.0
WDC WD15EARS,1.50030191002,1.0,92.0,91 days 00:00:00.000000000,34347.0,2169.0,0.0,2.47899055505e-05,0.0
WDC WD1600AAJB,0.160041885696,8.0,736.0,728 days 00:00:00.000000000,184504.0,17322.0,0.0,0.000198319244404,0.0
WDC WD1600AAJS,0.160041885696,114.0,9621.0,9507 days 00:00:00.000000000,2360995.0,227234.0,0.0,0.00282604923275,0.0
WDC WD1600BPVT,0.160041885696,3.0,276.0,273 days 00:00:00.000000000,22874.0,6544.0,0.0,7.43697166514e-05,0.0
WDC WD20EFRX,2.00039893402,13.0,752.0,739 days 00:00:00.000000000,30164.0,17715.0,49.449618967,0.000322268772156,1.0
WDC WD2500AAJB,0.250059350016,2.0,184.0,182 days 00:00:00.000000000,24531.0,3853.0,0.0,4.95798111009e-05,0.0
WDC WD2500AAJS,0.250059350016,3.0,207.0,204 days 00:00:00.000000000,25174.0,4891.0,0.0,7.43697166514e-05,0.0
WDC WD2500BEVT,0.250059350016,1.0,92.0,91 days 00:00:00.000000000,8142.0,2170.0,0.0,2.47899055505e-05,0.0
WDC WD2500BPVT,0.250059350016,9.0,828.0,819 days 00:00:00.000000000,107651.0,19633.0,0.0,0.000223109149954,0.0
WDC WD30EFRX,3.00059298202,972.0,68894.0,68606 days 00:00:00.000000000,5453289.0,1634201.0,2.68020886048,0.024095788195,5.0
WDC WD3200AAJB,0.320072933376,3.0,276.0,273 days 00:00:00.000000000,49894.0,6543.0,0.0,7.43697166514e-05,0.0
WDC WD3200AAJS,0.320072933376,6.0,500.0,494 days 00:00:00.000000000,56298.0,11675.0,0.0,0.000148739433303,0.0
WDC WD3200AAKS,0.320072933376,1.0,92.0,91 days 00:00:00.000000000,36840.0,2159.0,0.0,2.47899055505e-05,0.0
WDC WD3200BEKT,0.320072933376,1.0,92.0,91 days 00:00:00.000000000,8671.0,2182.0,0.0,2.47899055505e-05,0.0
WDC WD3200BEKX,0.320072933376,13.0,719.0,841 days 00:00:00.000000000,20928.0,20131.0,0.0,0.000322268772156,0.0
WDC WD3200LPVX,0.320072933376,2.0,184.0,182 days 00:00:00.000000000,11822.0,4364.0,0.0,4.95798111009e-05,0.0
WDC WD40EFRX,4.00078703002,45.0,4140.0,4095 days 00:00:00.000000000,225780.0,98166.0,0.0,0.00111554574977,0.0
WDC WD5000AAJS,0.500107862016,1.0,92.0,91 days 00:00:00.000000000,13392.0,1175.0,0.0,2.47899055505e-05,0.0
WDC WD5000BPKT,0.500107862016,24.0,2208.0,2184 days 00:00:00.000000000,308533.0,51831.0,0.0,0.000594957733211,0.0
WDC WD5000LPVX,0.500107862016,128.0,10767.0,10806 days 00:00:00.000000000,444541.0,258151.0,0.0,0.00317310791046,0.0
WDC WD5002ABYS,0.500107862016,6.0,552.0,546 days 00:00:00.000000000,124527.0,13086.0,0.0,0.000148739433303,0.0
WDC WD5003ABYX,0.500107862016,2.0,169.0,181 days 00:00:00.000000000,11304.0,4336.0,0.0,4.95798111009e-05,0.0
WDC WD60EFRX,6.00117512602,47.0,2654.0,2697 days 00:00:00.000000000,67325.0,64567.0,13.5673021822,0.00116512556087,1.0
WDC WD800AAJB,0.080026361856,21.0,1827.0,1806 days 00:00:00.000000000,667999.0,42187.0,20.7646905445,0.00052058801656,1.0
WDC WD800AAJS,0.080026361856,29.0,2256.0,2228 days 00:00:00.000000000,621368.0,53385.0,0.0,0.000718907260963,0.0
WDC WD800BB,0.080026361856,52.0,4704.0,4676 days 00:00:00.000000000,3327891.0,109251.0,8.01823324272,0.00128907508862,1.0
WDC WD800JB,0.080026361856,19.0,1736.0,1729 days 00:00:00.000000000,838617.0,40662.0,0.0,0.000471008205459,0.0
WDC WD800JD,0.080026361856,1.0,92.0,91 days 00:00:00.000000000,28908.0,2174.0,0.0,2.47899055505e-05,0.0
WDC WD800LB,0.080026361856,2.0,184.0,182 days 00:00:00.000000000,152735.0,4362.0,0.0,4.95798111009e-05,0.0
